Time (UTC);Air temperature;Precipitation amount;Wind speed;Cloud amount;Relative humidity;Dew-point temperature;Air temperature (Min);Air temperature (Max);Air temperature (Mean);Air temperature (Median);Precipitation amount (Min);Precipitation amount (Max);Precipitation amount (Mean);Precipitation amount (Median);Wind speed (Min);Wind speed (Max);Wind speed (Mean);Wind speed (Median);Cloud amount (Min);Cloud amount (Max);Cloud amount (Mean);Cloud amount (Median);Relative humidity (Min);Relative humidity (Max);Relative humidity (Mean);Relative humidity (Median);Dew-point temperature (Min);Dew-point temperature (Max);Dew-point temperature (Mean);Dew-point temperature (Median)
2025-04-13 03:00:00;-2.434634146341464;0.0050847457627118;3.197546012269939;2.272727272727273;84.15121951219513;-4.824390243902439;-15.8;4.7;-2.434634146341464;-1.5;0.0;0.2;0.0050847457627118;0.0;0.0;10.7;3.197546012269939;2.5;0.0;8.0;2.272727272727273;0.0;57.0;100.0;84.15121951219513;84.0;-17.6;2.2;-4.824390243902439;-3.9
2025-04-13 02:00:00;-2.3117073170731706;0.0033898305084745;3.2128834355828224;2.227272727272727;82.99024390243902;-4.897073170731707;-15.9;4.8;-2.3117073170731706;-1.4;0.0;0.2;0.0033898305084745;0.0;0.0;10.9;3.2128834355828224;2.6;0.0;8.0;2.227272727272727;0.0;63.0;100.0;82.99024390243902;83.0;-18.0;2.0;-4.897073170731707;-3.9
2025-04-13 01:00:00;-2.2666666666666666;0.0025423728813559;3.319135802469136;2.44954128440367;82.32352941176471;-4.973529411764706;-15.8;4.7;-2.2666666666666666;-1.45;0.0;0.2;0.0025423728813559;0.0;0.0;10.1;3.319135802469136;2.55;0.0;8.0;2.44954128440367;0.0;61.0;100.0;82.32352941176471;83.0;-17.8;2.0;-4.973529411764706;-3.95
2025-04-13 00:00:00;-2.0809756097560976;0.0050847457627118;3.325;2.5;80.99024390243902;-5.025853658536585;-16.5;5.4;-2.0809756097560976;-1.1;0.0;0.3;0.0050847457627118;0.0;0.0;10.8;3.325;2.7;0.0;8.0;2.5;0.0;59.0;99.0;80.99024390243902;81.0;-18.6;2.2;-5.025853658536585;-3.8
2025-04-12 23:00:00;-1.846829268292683;0.0016949152542372;3.260365853658537;2.2181818181818183;79.25853658536586;-5.097073170731708;-17.3;5.1;-1.846829268292683;-0.7;0.0;0.1;0.0016949152542372;0.0;0.0;11.5;3.260365853658537;2.5;0.0;8.0;2.2181818181818183;0.0;55.0;99.0;79.25853658536586;79.0;-19.5;1.6;-5.097073170731708;-3.6
2025-04-12 22:00:00;-1.6243902439024391;0.0016949152542372;3.245731707317073;2.3181818181818183;77.63414634146342;-5.182439024390244;-17.5;5.2;-1.6243902439024391;-0.5;0.0;0.2;0.0016949152542372;0.0;0.0;10.2;3.245731707317073;2.6;0.0;8.0;2.3181818181818183;0.0;45.0;98.0;77.63414634146342;78.0;-19.8;1.9;-5.182439024390244;-3.5
2025-04-12 21:00:00;-1.1882926829268292;0.0;3.214634146341464;2.036363636363636;75.46341463414635;-5.165365853658537;-16.9;6.4;-1.1882926829268292;0.5;0.0;0.0;0.0;0.0;0.0;10.4;3.214634146341464;2.5;0.0;8.0;2.036363636363636;0.0;44.0;100.0;75.46341463414635;76.0;-19.0;1.6;-5.165365853658537;-3.5
2025-04-12 20:00:00;-0.5790243902439024;0.0;3.271951219512195;1.8272727272727276;72.94634146341464;-5.046341463414634;-15.4;7.1;-0.5790243902439024;1.3;0.0;0.0;0.0;0.0;0.0;12.7;3.271951219512195;2.7;0.0;8.0;1.8272727272727276;0.0;46.0;99.0;72.94634146341464;72.0;-17.3;1.8;-5.046341463414634;-3.4
2025-04-12 19:00:00;0.1463414634146341;0.0;3.0628048780487807;1.9363636363636365;70.13658536585366;-4.900487804878049;-13.0;7.4;0.1463414634146341;2.2;0.0;0.0;0.0;0.0;0.0;10.4;3.0628048780487807;2.4;0.0;8.0;1.9363636363636365;0.0;48.0;98.0;70.13658536585366;68.0;-15.3;1.4;-4.900487804878049;-3.4
2025-04-12 18:00:00;1.484390243902439;0.0;3.2201219512195123;1.81651376146789;64.67317073170732;-4.753658536585366;-9.8;8.1;1.484390243902439;3.7;0.0;0.0;0.0;0.0;0.0;12.3;3.2201219512195123;2.7;0.0;8.0;1.81651376146789;0.0;44.0;99.0;64.67317073170732;62.0;-14.6;1.2;-4.753658536585366;-3.5
2025-04-12 17:00:00;2.9746341463414634;0.0016949152542372;3.93680981595092;2.4454545454545453;59.22926829268293;-4.630243902439025;-7.4;9.7;2.9746341463414634;4.4;0.0;0.2;0.0016949152542372;0.0;0.0;11.3;3.93680981595092;3.3;0.0;8.0;2.4454545454545453;0.0;35.0;97.0;59.22926829268293;56.0;-15.1;2.6;-4.630243902439025;-3.5
2025-04-12 16:00:00;3.697073170731707;0.0076271186440677;4.771951219512196;2.8;57.8780487804878;-4.383414634146342;-6.9;10.8;3.697073170731707;5.0;0.0;0.4;0.0076271186440677;0.0;0.4;13.2;4.771951219512196;4.65;0.0;8.0;2.8;1.0;31.0;99.0;57.8780487804878;55.0;-14.3;2.8;-4.383414634146342;-3.6
2025-04-12 15:00:00;4.093658536585366;0.011864406779661;5.31280487804878;2.9363636363636365;57.57560975609756;-4.107317073170732;-7.0;11.6;4.093658536585366;5.1;0.0;0.4;0.011864406779661;0.0;1.1;11.4;5.31280487804878;5.2;0.0;9.0;2.9363636363636365;1.0;32.0;99.0;57.57560975609756;55.0;-14.0;3.2;-4.107317073170732;-3.4
2025-04-12 14:00:00;4.122926829268293;0.0211864406779661;5.6043209876543205;3.2818181818181817;59.082926829268295;-3.7302439024390246;-6.2;11.9;4.122926829268293;5.0;0.0;0.8;0.0211864406779661;0.0;1.0;12.4;5.6043209876543205;5.3;0.0;8.0;3.2818181818181817;3.0;33.0;98.0;59.082926829268295;57.0;-14.0;3.3;-3.7302439024390246;-3.1
2025-04-12 13:00:00;3.934313725490196;0.0145299145299145;5.809815950920245;3.834862385321101;61.25490196078432;-3.367156862745098;-7.2;11.4;3.934313725490196;4.6;0.0;0.7;0.0145299145299145;0.0;0.9;12.0;5.809815950920245;5.5;0.0;8.0;3.834862385321101;4.0;31.0;97.0;61.25490196078432;59.5;-14.3;4.0;-3.367156862745098;-2.6
2025-04-12 12:00:00;3.411219512195122;0.0203389830508474;5.65609756097561;4.409090909090909;65.15121951219513;-2.9414634146341463;-6.8;10.6;3.411219512195122;4.0;0.0;0.5;0.0203389830508474;0.0;1.1;13.7;5.65609756097561;5.1;0.0;8.0;4.409090909090909;5.0;40.0;97.0;65.15121951219513;65.0;-13.1;4.1;-2.9414634146341463;-2.3
2025-04-12 11:00:00;2.7338235294117648;0.0322033898305084;5.61717791411043;5.064220183486238;69.21078431372548;-2.726960784313725;-6.9;9.7;2.7338235294117648;3.2;0.0;0.9;0.0322033898305084;0.0;0.9;14.1;5.61717791411043;5.3;0.0;8.0;5.064220183486238;6.0;39.0;96.0;69.21078431372548;72.0;-13.1;4.9;-2.726960784313725;-1.95
2025-04-12 10:00:00;1.848780487804878;0.0576271186440678;5.739024390243903;5.381818181818182;73.89268292682927;-2.582439024390244;-8.5;9.0;1.848780487804878;2.1;0.0;1.1;0.0576271186440678;0.0;0.5;15.8;5.739024390243903;5.4;0.0;8.0;5.381818181818182;7.0;48.0;98.0;73.89268292682927;76.0;-13.0;3.9;-2.582439024390244;-1.6
2025-04-12 09:00:00;0.8492682926829268;0.1059322033898305;5.69390243902439;5.6909090909090905;78.8390243902439;-2.5785365853658537;-9.7;8.5;0.8492682926829268;0.7;0.0;1.2;0.1059322033898305;0.0;0.6;14.5;5.69390243902439;5.199999999999999;0.0;8.0;5.6909090909090905;7.0;53.0;100.0;78.8390243902439;82.0;-12.2;3.9;-2.5785365853658537;-1.5
2025-04-12 08:00:00;-0.1478048780487804;0.1533898305084746;5.794512195121951;6.4;82.91219512195121;-2.804390243902439;-9.7;7.8;-0.1478048780487804;0.0;0.0;0.9;0.1533898305084746;0.0;0.5;16.6;5.794512195121951;5.0;0.0;9.0;6.4;8.0;57.0;100.0;82.91219512195121;85.0;-12.7;3.3;-2.804390243902439;-1.1
2025-04-12 07:00:00;-1.1697560975609758;0.2347457627118644;5.722699386503067;6.745454545454545;86.04878048780488;-3.2478048780487803;-9.7;6.4;-1.1697560975609758;-1.1;0.0;0.9;0.2347457627118644;0.1;0.4;16.2;5.722699386503067;4.7;0.0;9.0;6.745454545454545;8.0;59.0;100.0;86.04878048780488;88.0;-13.4;3.3;-3.2478048780487803;-2.1
2025-04-12 06:00:00;-2.0502439024390244;0.211864406779661;5.601829268292684;7.209090909090909;87.34146341463415;-3.908780487804878;-10.4;5.0;-2.0502439024390244;-2.2;0.0;1.3;0.211864406779661;0.05;0.4;15.8;5.601829268292684;4.85;0.0;9.0;7.209090909090909;8.0;59.0;98.0;87.34146341463415;88.0;-13.9;2.9;-3.908780487804878;-3.6
2025-04-12 05:00:00;-2.881951219512195;0.211864406779661;5.535365853658536;7.363636363636363;87.1170731707317;-4.772195121951219;-11.8;4.1;-2.881951219512195;-2.9;0.0;1.6;0.211864406779661;0.1;0.3;16.7;5.535365853658536;4.95;0.0;9.0;7.363636363636363;8.0;59.0;98.0;87.1170731707317;89.0;-15.1;2.9;-4.772195121951219;-4.3
2025-04-12 04:00:00;-3.546341463414634;0.2067796610169491;5.475;7.545454545454546;84.90731707317073;-5.807317073170732;-15.9;4.3;-3.546341463414634;-3.4;0.0;1.5;0.2067796610169491;0.0;0.3;14.9;5.475;4.65;0.0;9.0;7.545454545454546;8.0;55.0;100.0;84.90731707317073;88.0;-17.8;2.7;-5.807317073170732;-5.1
2025-04-12 03:00:00;-4.182439024390244;0.1483050847457627;5.33641975308642;7.330275229357798;82.76470588235294;-6.820588235294118;-18.1;3.5;-4.182439024390244;-3.6;0.0;1.4;0.1483050847457627;0.0;0.3;15.7;5.33641975308642;4.0;0.0;9.0;7.330275229357798;8.0;58.0;100.0;82.76470588235294;87.0;-20.1;2.1;-6.820588235294118;-6.1
2025-04-12 02:00:00;-4.675609756097561;0.0610169491525423;5.128048780487805;6.881818181818182;80.64390243902439;-7.644390243902438;-18.5;3.3;-4.675609756097561;-3.8;0.0;0.9;0.0610169491525423;0.0;0.3;15.6;5.128048780487805;3.8;0.0;8.0;6.881818181818182;8.0;57.0;100.0;80.64390243902439;84.0;-20.4;1.7;-7.644390243902438;-7.3
2025-04-12 01:00:00;-4.957560975609756;0.0177966101694915;4.691463414634146;6.563636363636364;79.26829268292683;-8.15609756097561;-18.8;3.0;-4.957560975609756;-4.2;0.0;0.7;0.0177966101694915;0.0;0.0;16.3;4.691463414634146;3.55;0.0;9.0;6.563636363636364;7.0;51.0;100.0;79.26829268292683;82.0;-20.6;1.1;-8.15609756097561;-8.1
2025-04-12 00:00:00;-5.209756097560976;0.0033898305084745;4.1518292682926825;6.136363636363637;77.70243902439024;-8.635121951219512;-18.6;2.6;-5.209756097560976;-5.0;0.0;0.2;0.0033898305084745;0.0;0.0;14.7;4.1518292682926825;2.8;0.0;8.0;6.136363636363637;7.0;50.0;99.0;77.70243902439024;79.0;-20.5;-0.3;-8.635121951219512;-8.3
2025-04-11 23:00:00;-5.4263414634146345;0.0;3.717073170731708;5.3090909090909095;77.1219512195122;-8.949268292682927;-17.9;2.5;-5.4263414634146345;-5.7;0.0;0.0;0.0;0.0;0.0;13.6;3.717073170731708;2.6;0.0;8.0;5.3090909090909095;7.0;42.0;99.0;77.1219512195122;78.0;-19.4;-1.1;-8.949268292682927;-8.5
2025-04-11 22:00:00;-5.476097560975609;0.0008474576271186;3.2792682926829264;4.3090909090909095;76.14146341463415;-9.157073170731708;-16.5;2.3;-5.476097560975609;-5.8;0.0;0.1;0.0008474576271186;0.0;0.0;13.0;3.2792682926829264;2.4;0.0;8.0;4.3090909090909095;6.0;41.0;97.0;76.14146341463415;77.0;-18.9;-2.0;-9.157073170731708;-9.0
2025-04-11 21:00:00;-5.378536585365853;0.0;3.109756097560976;3.0636363636363635;74.70731707317073;-9.314146341463417;-15.2;2.4;-5.378536585365853;-5.6;0.0;0.0;0.0;0.0;0.0;13.7;3.109756097560976;2.3;0.0;8.0;3.0636363636363635;0.5;37.0;97.0;74.70731707317073;76.0;-19.1;-2.1;-9.314146341463417;-9.0
2025-04-11 20:00:00;-4.969756097560976;0.0;2.96219512195122;2.145454545454545;71.08780487804879;-9.565853658536586;-13.2;2.0;-4.969756097560976;-5.1;0.0;0.0;0.0;0.0;0.0;11.7;2.96219512195122;2.4;0.0;8.0;2.145454545454545;0.0;37.0;96.0;71.08780487804879;71.0;-18.9;-3.3;-9.565853658536586;-9.1
2025-04-11 19:00:00;-4.2560975609756095;0.0016949152542372;2.75;1.5909090909090908;66.96585365853659;-9.668780487804876;-11.0;2.3;-4.2560975609756095;-4.4;0.0;0.1;0.0016949152542372;0.0;0.0;11.2;2.75;2.1500000000000004;0.0;8.0;1.5909090909090908;0.0;35.0;97.0;66.96585365853659;67.0;-18.9;-2.9;-9.668780487804876;-9.4
2025-04-11 18:00:00;-3.109756097560976;0.0042372881355932;2.904320987654321;0.8165137614678899;60.97058823529412;-9.797058823529412;-10.3;2.1;-3.109756097560976;-3.3;0.0;0.5;0.0042372881355932;0.0;0.0;9.2;2.904320987654321;2.4;0.0;8.0;0.8165137614678899;0.0;32.0;91.0;60.97058823529412;60.5;-19.0;-4.0;-9.797058823529412;-9.6
2025-04-11 17:00:00;-1.7563725490196078;0.0;3.5164634146341465;1.009090909090909;53.50490196078432;-10.246078431372547;-10.1;2.7;-1.7563725490196078;-2.05;0.0;0.0;0.0;0.0;0.5;10.6;3.5164634146341465;3.0;0.0;8.0;1.009090909090909;0.0;31.0;92.0;53.50490196078432;52.0;-18.3;-4.0;-10.246078431372547;-10.0
2025-04-11 16:00:00;-1.0245098039215683;0.0;4.268711656441718;1.889908256880734;50.21568627450981;-10.43235294117647;-10.1;3.5;-1.0245098039215683;-0.9;0.0;0.0;0.0;0.0;0.7;11.3;4.268711656441718;3.8;0.0;8.0;1.889908256880734;1.0;25.0;92.0;50.21568627450981;48.0;-18.5;-3.6;-10.43235294117647;-9.95
2025-04-11 15:00:00;-0.786829268292683;0.0;4.745121951219512;2.709090909090909;49.71219512195122;-10.341951219512197;-9.8;3.6;-0.786829268292683;-0.6;0.0;0.0;0.0;0.0;1.2;12.0;4.745121951219512;4.5;0.0;8.0;2.709090909090909;2.0;26.0;92.0;49.71219512195122;48.0;-19.0;-4.1;-10.341951219512197;-9.8
2025-04-11 14:00:00;-0.7370731707317073;0.0;5.15609756097561;3.6;49.99024390243903;-10.219024390243902;-9.4;3.8;-0.7370731707317073;-0.5;0.0;0.0;0.0;0.0;0.9;12.1;5.15609756097561;4.6;0.0;8.0;3.6;3.0;25.0;93.0;49.99024390243903;49.0;-18.3;-4.0;-10.219024390243902;-9.4
2025-04-11 13:00:00;-0.8814634146341462;0.0;5.3134146341463415;3.5727272727272728;50.95609756097561;-10.098048780487805;-9.4;3.7;-0.8814634146341462;-0.7;0.0;0.0;0.0;0.0;1.0;13.0;5.3134146341463415;4.8;0.0;8.0;3.5727272727272728;4.0;24.0;93.0;50.95609756097561;51.0;-19.1;-3.6;-10.098048780487805;-9.1
2025-04-11 12:00:00;-1.1565853658536585;0.0;5.430487804878049;4.181818181818182;52.93170731707317;-9.87219512195122;-9.9;3.0;-1.1565853658536585;-0.9;0.0;0.0;0.0;0.0;1.1;13.0;5.430487804878049;4.75;0.0;8.0;4.181818181818182;5.0;26.0;93.0;52.93170731707317;54.0;-20.2;-3.6;-9.87219512195122;-8.4
2025-04-11 11:00:00;-1.660591133004926;0.0;5.432716049382716;4.6422018348623855;55.42857142857143;-9.735467980295564;-10.6;2.9;-1.660591133004926;-1.4;0.0;0.0;0.0;0.0;1.5;14.7;5.432716049382716;4.8;0.0;8.0;4.6422018348623855;5.0;26.0;92.0;55.42857142857143;57.0;-19.2;-3.5;-9.735467980295564;-8.5
2025-04-11 10:00:00;-2.1818627450980395;0.0008474576271186;5.360122699386503;5.036363636363636;58.40196078431372;-9.583333333333334;-12.0;2.8;-2.1818627450980395;-1.9;0.0;0.1;0.0008474576271186;0.0;0.6;15.0;5.360122699386503;4.6;0.0;8.0;5.036363636363636;7.0;25.0;90.0;58.40196078431372;61.0;-20.4;-3.9;-9.583333333333334;-8.05
2025-04-11 09:00:00;-2.6253658536585367;0.0016949152542372;5.498780487804877;5.281818181818182;61.46829268292683;-9.36048780487805;-12.5;2.3;-2.6253658536585367;-2.4;0.0;0.2;0.0016949152542372;0.0;0.7;15.1;5.498780487804877;4.55;0.0;8.0;5.281818181818182;7.0;30.0;92.0;61.46829268292683;64.0;-19.1;-3.1;-9.36048780487805;-7.9
2025-04-11 08:00:00;-3.020487804878049;0.0042372881355932;5.507317073170732;5.536363636363636;65.05365853658536;-8.997073170731708;-14.7;2.0;-3.020487804878049;-3.0;0.0;0.2;0.0042372881355932;0.0;0.4;14.3;5.507317073170732;4.7;0.0;8.0;5.536363636363636;7.0;30.0;94.0;65.05365853658536;68.0;-20.3;-0.6;-8.997073170731708;-7.7
2025-04-11 07:00:00;-3.4372549019607845;0.0213675213675213;5.655828220858895;5.165137614678899;68.95098039215686;-8.58529411764706;-16.5;1.8;-3.4372549019607845;-3.55;0.0;0.5;0.0213675213675213;0.0;0.3;16.1;5.655828220858895;4.7;0.0;8.0;5.165137614678899;7.0;33.0;92.0;68.95098039215686;72.0;-19.1;-0.2;-8.58529411764706;-7.75
2025-04-11 06:00:00;-3.994634146341464;0.0211864406779661;5.370552147239263;5.339449541284404;73.93627450980392;-8.15;-17.1;1.9;-3.994634146341464;-4.1;0.0;0.7;0.0211864406779661;0.0;0.0;16.1;5.370552147239263;4.5;0.0;8.0;5.339449541284404;7.0;42.0;94.0;73.93627450980392;76.0;-20.5;-0.2;-8.15;-7.3
2025-04-11 05:00:00;-4.645853658536585;0.0372881355932203;5.292024539877301;5.236363636363636;78.58048780487805;-7.90390243902439;-19.2;2.1;-4.645853658536585;-4.4;0.0;1.1;0.0372881355932203;0.0;0.0;17.4;5.292024539877301;4.3;0.0;8.0;5.236363636363636;7.0;48.0;99.0;78.58048780487805;79.0;-21.9;1.2;-7.90390243902439;-7.1
2025-04-11 04:00:00;-5.057352941176471;0.0440677966101694;5.167283950617284;5.752293577981652;82.69117647058823;-7.610294117647059;-22.1;3.1;-5.057352941176471;-4.25;0.0;0.9;0.0440677966101694;0.0;0.3;17.1;5.167283950617284;4.300000000000001;0.0;8.0;5.752293577981652;7.0;51.0;100.0;82.69117647058823;84.0;-24.7;2.6;-7.610294117647059;-6.7
2025-04-11 03:00:00;-4.859999999999999;0.0728813559322033;5.13641975308642;6.495412844036697;84.81862745098039;-7.115196078431373;-23.1;3.6;-4.859999999999999;-4.0;0.0;0.9;0.0728813559322033;0.0;0.3;17.6;5.13641975308642;4.15;0.0;8.0;6.495412844036697;8.0;48.0;100.0;84.81862745098039;87.0;-25.6;2.9;-7.115196078431373;-6.35
2025-04-11 02:00:00;-4.541951219512195;0.061864406779661;5.185276073619632;6.418181818181818;85.97073170731707;-6.592682926829268;-22.7;4.6;-4.541951219512195;-3.7;0.0;1.1;0.061864406779661;0.0;0.0;18.0;5.185276073619632;4.3;0.0;8.0;6.418181818181818;8.0;42.0;100.0;85.97073170731707;88.0;-25.2;3.1;-6.592682926829268;-5.9
2025-04-11 01:00:00;-4.2004878048780485;0.0949152542372881;5.117901234567902;6.345454545454546;85.94634146341464;-6.275121951219512;-22.2;5.7;-4.2004878048780485;-3.8;0.0;1.1;0.0949152542372881;0.0;0.2;20.4;5.117901234567902;4.1;0.0;8.0;6.345454545454546;8.0;41.0;100.0;85.94634146341464;88.0;-24.5;3.0;-6.275121951219512;-5.6
2025-04-11 00:00:00;-3.9170731707317072;0.1305084745762711;5.199382716049382;7.063636363636364;86.15121951219513;-5.982926829268293;-21.5;7.1;-3.9170731707317072;-3.6;0.0;1.0;0.1305084745762711;0.0;0.4;16.2;5.199382716049382;4.15;0.0;9.0;7.063636363636364;8.0;43.0;100.0;86.15121951219513;89.0;-23.8;3.2;-5.982926829268293;-5.2
2025-04-10 23:00:00;-3.779512195121951;0.1703389830508474;5.219135802469136;7.2;85.90243902439025;-5.895609756097561;-20.7;7.2;-3.779512195121951;-3.6;0.0;1.2;0.1703389830508474;0.0;0.0;16.9;5.219135802469136;4.2;0.0;9.0;7.2;8.0;45.0;100.0;85.90243902439025;90.0;-23.3;2.7;-5.895609756097561;-4.9
2025-04-10 22:00:00;-3.699512195121951;0.1754237288135593;5.2216049382716045;7.336363636363636;85.02926829268293;-5.968780487804878;-21.8;6.0;-3.699512195121951;-3.4;0.0;1.1;0.1754237288135593;0.0;0.0;16.7;5.2216049382716045;4.1;0.0;9.0;7.336363636363636;8.0;42.0;100.0;85.02926829268293;89.0;-24.2;2.6;-5.968780487804878;-5.0
2025-04-10 21:00:00;-3.537560975609756;0.2254237288135593;5.369325153374233;7.390909090909091;83.21951219512195;-6.159512195121952;-20.6;5.2;-3.537560975609756;-3.0;0.0;1.5;0.2254237288135593;0.1;0.0;16.5;5.369325153374233;4.1;0.0;9.0;7.390909090909091;8.0;42.0;100.0;83.21951219512195;89.0;-23.1;2.3;-6.159512195121952;-5.5
2025-04-10 20:00:00;-3.3965853658536584;0.2542372881355932;5.279754601226994;7.481818181818181;81.00487804878048;-6.453658536585366;-17.2;4.9;-3.3965853658536584;-2.7;0.0;1.7;0.2542372881355932;0.1;0.4;16.9;5.279754601226994;4.3;0.0;9.0;7.481818181818181;8.0;40.0;100.0;81.00487804878048;89.0;-20.1;2.8;-6.453658536585366;-5.7
2025-04-10 19:00:00;-3.254146341463415;0.2601694915254237;5.153658536585366;7.472727272727273;77.65853658536585;-7.017073170731707;-15.6;4.4;-3.254146341463415;-2.3;0.0;1.3;0.2601694915254237;0.1;0.3;15.2;5.153658536585366;4.25;0.0;9.0;7.472727272727273;8.0;37.0;100.0;77.65853658536585;89.0;-20.0;3.3;-7.017073170731707;-6.2
2025-04-10 18:00:00;-3.083414634146341;0.2644067796610169;4.987804878048781;7.472727272727273;73.9219512195122;-7.613170731707317;-12.9;3.7;-3.083414634146341;-2.3;0.0;2.6;0.2644067796610169;0.0;0.0;15.6;4.987804878048781;4.1;0.0;9.0;7.472727272727273;8.0;28.0;100.0;73.9219512195122;85.0;-20.1;2.0;-7.613170731707317;-7.0
2025-04-10 17:00:00;-2.552941176470588;0.2016949152542373;5.215337423312883;7.091743119266055;66.16176470588235;-8.672549019607843;-10.8;3.1;-2.552941176470588;-2.2;0.0;2.9;0.2016949152542373;0.0;0.0;15.9;5.215337423312883;4.1;0.0;9.0;7.091743119266055;8.0;26.0;100.0;66.16176470588235;65.5;-19.2;1.9;-8.672549019607843;-8.350000000000001
2025-04-10 16:00:00;-1.9570731707317075;0.135593220338983;5.2317073170731705;6.4;58.66829268292683;-9.87170731707317;-10.9;3.4;-1.9570731707317075;-1.8;0.0;2.4;0.135593220338983;0.0;0.5;15.4;5.2317073170731705;4.05;0.0;9.0;6.4;8.0;24.0;100.0;58.66829268292683;53.0;-19.3;1.6;-9.87170731707317;-10.4
2025-04-10 15:00:00;-1.598048780487805;0.0864406779661016;5.165432098765431;5.5963302752293576;53.56372549019608;-10.798529411764706;-10.9;3.8;-1.598048780487805;-1.5;0.0;2.4;0.0864406779661016;0.0;0.4;15.7;5.165432098765431;4.05;0.0;9.0;5.5963302752293576;7.0;20.0;100.0;53.56372549019608;47.0;-18.9;1.4;-10.798529411764706;-11.8
2025-04-10 14:00:00;-1.353170731707317;0.0432203389830508;4.972222222222222;5.2727272727272725;47.56585365853658;-12.131219512195122;-11.1;4.7;-1.353170731707317;-1.4;0.0;2.0;0.0432203389830508;0.0;0.8;14.6;4.972222222222222;4.35;0.0;8.0;5.2727272727272725;7.0;19.0;100.0;47.56585365853658;41.0;-19.9;0.1;-12.131219512195122;-13.7
2025-04-10 13:00:00;-1.3282926829268291;0.0194915254237288;4.873780487804877;4.736363636363636;44.72195121951219;-12.768292682926829;-11.5;4.1;-1.3282926829268291;-1.2;0.0;1.2;0.0194915254237288;0.0;0.6;14.0;4.873780487804877;4.45;0.0;8.0;4.736363636363636;5.5;18.0;100.0;44.72195121951219;40.0;-19.6;0.0;-12.768292682926829;-14.1
2025-04-10 12:00:00;-1.4165853658536585;0.0059322033898305;4.574390243902439;3.7454545454545456;42.68292682926829;-13.30878048780488;-11.9;4.6;-1.4165853658536585;-1.1;0.0;0.3;0.0059322033898305;0.0;1.1;14.4;4.574390243902439;4.0;0.0;8.0;3.7454545454545456;3.5;18.0;98.0;42.68292682926829;39.0;-20.3;-0.8;-13.30878048780488;-14.6
2025-04-10 11:00:00;-1.7907317073170732;0.0025423728813559;4.379268292682927;3.209090909090909;41.74634146341464;-13.763414634146342;-12.5;3.6;-1.7907317073170732;-1.7;0.0;0.3;0.0025423728813559;0.0;0.9;12.5;4.379268292682927;3.95;0.0;8.0;3.209090909090909;2.0;20.0;94.0;41.74634146341464;39.0;-19.6;-1.6;-13.763414634146342;-14.8
2025-04-10 10:00:00;-2.203448275862069;0.0017094017094017;4.245679012345679;2.981651376146789;41.98029556650246;-13.900985221674878;-12.9;3.4;-2.203448275862069;-2.1;0.0;0.2;0.0017094017094017;0.0;1.3;14.2;4.245679012345679;3.8;0.0;8.0;2.981651376146789;2.0;21.0;89.0;41.98029556650246;40.0;-19.4;-3.4;-13.900985221674878;-14.5
2025-04-10 09:00:00;-2.769268292682927;0.0008474576271186;4.0993865030674845;2.4363636363636365;43.917073170731705;-13.758048780487805;-13.0;3.9;-2.769268292682927;-2.7;0.0;0.1;0.0008474576271186;0.0;1.2;12.4;4.0993865030674845;3.8;0.0;8.0;2.4363636363636365;1.0;25.0;89.0;43.917073170731705;44.0;-18.8;-4.1;-13.758048780487805;-14.3
2025-04-10 08:00:00;-3.424019607843137;0.0025641025641025;4.014906832298137;2.2752293577981653;46.67156862745098;-13.558823529411764;-13.5;2.6;-3.424019607843137;-3.25;0.0;0.3;0.0025641025641025;0.0;0.9;15.4;4.014906832298137;3.7;0.0;8.0;2.2752293577981653;1.0;29.0;89.0;46.67156862745098;47.0;-17.8;-4.5;-13.558823529411764;-14.05
2025-04-10 07:00:00;-4.178921568627451;0.0008474576271186;4.026708074534161;2.0091743119266057;50.63725490196079;-13.219117647058823;-13.9;1.8;-4.178921568627451;-4.1;0.0;0.1;0.0008474576271186;0.0;0.6;13.7;4.026708074534161;3.5;0.0;8.0;2.0091743119266057;0.0;32.0;89.0;50.63725490196079;50.5;-16.6;-4.9;-13.219117647058823;-13.65
2025-04-10 06:00:00;-4.9453658536585365;0.0;4.275925925925926;1.834862385321101;54.84803921568628;-12.919117647058824;-14.5;1.4;-4.9453658536585365;-4.7;0.0;0.0;0.0;0.0;0.5;12.4;4.275925925925926;3.5;0.0;8.0;1.834862385321101;0.0;35.0;88.0;54.84803921568628;54.0;-16.3;-4.8;-12.919117647058824;-13.2
2025-04-10 05:00:00;-5.7;0.0;4.579012345679012;2.1545454545454548;59.34634146341463;-12.686829268292684;-14.9;1.3;-5.7;-5.0;0.0;0.0;0.0;0.0;0.6;13.0;4.579012345679012;3.85;0.0;8.0;2.1545454545454548;0.0;35.0;88.0;59.34634146341463;58.0;-16.9;-4.4;-12.686829268292684;-13.1
2025-04-10 04:00:00;-6.2250000000000005;0.0;4.779012345679012;3.190909090909091;61.52941176470589;-12.795098039215686;-16.1;1.4;-6.2250000000000005;-5.4;0.0;0.0;0.0;0.0;0.4;15.0;4.779012345679012;4.2;0.0;8.0;3.190909090909091;1.0;34.0;89.0;61.52941176470589;60.0;-18.3;-4.4;-12.795098039215686;-13.2
